id,rating,review
3870,good,Simply good. Really enjoyed attending all her lectures. Super personable and engaging especially for a morning class.  Gives out study guides before the exams that are very helpful! Recommend textbook to pass. 
3044,poor,You can never feel comfortable to ask questions in his class or else he will tend to make you look bad or say something sarcastic 
3094,good,Oh and his corny jokes make me crack up each time. Easily the best math professor I've ever had. The final is optional!
1460,poor,terrible teacher. get out of his class right now. he does not care about any of his students.
2818,good,"That guy is very strange to get along with.  Try asking a stupid question, and he will make the entire class laugh at you!  He likes &quot;smart&quot; students and &quot;smart&quot; question.  If you get on his bad side, or talking while he is talking, he will kick you out of the lecture hall, no kidding!  If you tolerat his persona, you can get your A."
1893,poor,"GOOD: tries to make class interesting/relevant w/ videos/music/quotes, makes jokes, involves students, generally helpful and an intelligent lady. BAD: most of her jokes/tangents are only funny to her, talks about herself a lot, relies on TAs too much, and there is SOOOOOOO MUCH busywork. Ok gen. ed."
1668,average,"Really nice guy, easy to talk to to, willing to help, but he can't teach. If you have never taken calc then DO NOT take it with him. You will have no idea what he is talking about."
2756,good,Most difficult material in undergrad lifesci. He did as well as anyone could
2000,good,"Amazing professor, makes class so much fun"
475,good,"the best teacher I've had for any science ever!!! he was my favorite teacher freshman year, i am def taking cultural anthropology with him next year"
517,good,Me again :) Films are really interesting (yes...i had to add that)
4091,average,"PROFESSOR SNAPE!!!  He really has no redeemable social qualities that would aid in the student-professor relationship.  He has exactly 0 personality.  The smile in the photo here might be the only one you ever see.  His tests aren't easy, not terribly hard either and he is decently smart.  Obviously, I wouldn't recommend him."
404,good,"Great teacher...somewhat difficult class.  But overall, great class."
384,good,This semester he has changed.  He DOESN'T use the old questions from old exams.  SO basically the people who studied only old exams got screwed.  His genetics test was really hard and he even admitted that.  You basically need to read the chaptres and memorize captions and detailed information because anything is fair game for molumby's test.
3820,good,"Nice lady, probably the easiest science gen-ed but too much contrast between ridiculously easy middle school science and then rushing through the stuff that's actually complicated."
3877,good,"Prof Bauman is really nice and funny. She cracks jokes all the time, and tries to make class fun. Her 1st exam is easy just take notes and follow the study guide. I would go through the study guide and write out answers for each section before exams. She gives extra credit for each exam so take advantage She takes surprise attendance so go to class"
2152,good,"He's a great prof who can gets his point across to you clearly, although I would say some of the question he ask on the test is a bit too detail which I find it difficult (such as asking for number of years and number of %)"
